-91.93585779395369 -91.93585779395343
-1.6619037896906015 -75.35861780324039
-1.6619037896906015 -38.051846555238605
-1.6619037896906015 -45.05501912259018
-1.6619037896906015 -60.90767179856306
-1.6619037896906015 -56.98882487996225
-0.1833834476140197 -66.01385156118002
-0.1833834476140197 -61.126148710437505
-0.1833834476140197 -76.96897813074574
-0.1833834476140197 -119.78546100254134
4.795264325551344 -156.25876428400807
11.762505072715214 -115.01759303537095
15.679742542416989 -122.7272413454046
15.679742542416989 -134.1485257874991
15.679742542416989 -132.0716125203252
19.67974254241699 -124.70496007228425
19.67974254241699 -132.13012972663464
19.67974254241699 -142.80709878772726
19.67974254241699 -166.18269486005505
19.67974254241699 -123.20765310877869
19.67974254241699 -158.5552925729776
19.67974254241699 -130.2848414035017
19.67974254241699 -162.32587196231864
19.67974254241699 -146.35040641707604
19.67974254241699 -144.7405618741749
19.67974254241699 -179.44291272682497
19.67974254241699 -134.53774101018675
19.67974254241699 -155.68989424404361
19.67974254241699 -147.26720561047776
19.67974254241699 -149.3959986890273
19.67974254241699 -150.81062981993625
19.67974254241699 -117.46719632869237
19.67974254241699 -122.45997437880384
19.67974254241699 -112.43121370557701
19.67974254241699 -133.48391931262702
19.67974254241699 -138.93874912096302
19.67974254241699 -137.20573274118377
19.67974254241699 -122.53620219775385
19.67974254241699 -113.8135923344554
19.67974254241699 -117.26122038617548
19.67974254241699 -129.34492389556118
19.67974254241699 -142.20975966170727
19.67974254241699 -113.97492141825848
19.67974254241699 -135.10417141762184
19.67974254241699 -120.16549749167888
19.67974254241699 -129.28149267829153
19.67974254241699 -108.38578933119474
19.67974254241699 -141.48209081381762
19.67974254241699 -125.48714411271925
19.67974254241699 -113.50225007662695
19.67974254241699 -136.28386181991863
19.67974254241699 -134.538138656122
19.67974254241699 -104.34201230767727
19.67974254241699 -121.38566461417727
19.67974254241699 -147.8542288561303
19.67974254241699 -147.53695778052997
19.67974254241699 -105.36915516986784
19.67974254241699 -130.46989822646202
19.67974254241699 -133.59558304313305
19.67974254241699 -156.07665007392237
29.41311313369357 -129.88421170193072
29.41311313369357 -126.84473856678675
29.41311313369357 -130.08663037963618
29.41311313369357 -127.0077374096758
32.82952099869232 -128.35173017961557
32.82952099869232 -164.32556914773448
32.82952099869232 -116.11137779750781
32.82952099869232 -122.53916683401097
32.82952099869232 -142.46391455803143
32.82952099869232 -152.4800403933402
32.82952099869232 -131.79749766116524
32.82952099869232 -113.43417592916181
32.82952099869232 -135.63308896170938
32.82952099869232 -114.21028691863081
32.82952099869232 -125.51150442968952
32.82952099869232 -118.73348904611133
32.82952099869232 -147.55499145036842
32.82952099869232 -100.37712950621331
32.82952099869232 -130.70734781461036
32.82952099869232 -125.30761453308658
32.82952099869232 -153.7103568149721
32.82952099869232 -101.07752298932567
32.82952099869232 -138.1059182037055
32.82952099869232 -123.75553341374312
32.82952099869232 -139.4002301403136
32.82952099869232 -134.85725015235147
32.82952099869232 -167.52098817704294
32.82952099869232 -114.70669158364728
32.82952099869232 -158.8200428122412
32.82952099869232 -116.23921954975656
32.82952099869232 -160.1443195105816
32.82952099869232 -141.59914959450393
32.82952099869232 -124.45820969657363
32.82952099869232 -157.4759485656287
32.82952099869232 -133.57123863565175
32.82952099869232 -108.2838101936096
32.82952099869232 -142.61076126337477
32.82952099869232 -112.65193844509407
32.82952099869232 -140.4026463708961
32.82952099869232 -134.22218291766913
32.82952099869232 -123.29623547948472
32.82952099869232 -135.260589895182
32.82952099869232 -125.8861282248588
32.82952099869232 -113.6529482680533
32.82952099869232 -125.65958766512371
32.82952099869232 -147.40504930468634
32.82952099869232 -131.23524688657636
32.82952099869232 -138.7958274341587
32.82952099869232 -136.3252564606292
32.82952099869232 -112.47861997985223
32.82952099869232 -113.54605764317328
32.82952099869232 -119.69704483973284
32.82952099869232 -155.31033150069675
